,Gujarati,Tags
1340,"['અને', 'બીજુ', 'તેમની', 'ચેમ્બરમાંથી', 'તેઓ', 'અરેબિયન', 'સીનો', 'ભવ્ય', 'નજારો', 'જોઇ', 'શકતા', 'હતા']","['Conjunction', 'Adjective', 'Pronoun', 'Adverb', 'Pronoun', 'Adjective', 'Noun', 'Adjective', 'Verb', 'Verb', 'Noun', 'Verb']"
1341,"['તેમની', 'કંપનીના', 'હેડક્વાર્ટરની', 'વિશાળ', 'ટેરેસમા', 'હેલિપેડ', 'પણ', 'હતું']","['Pronoun', 'Adjective', 'Noun', 'Adjective', 'Noun', 'Noun', 'Pronoun', 'Verb']"
1342,"['સામાન્ય', 'રીતે', 'તો', 'એરપોર્ટ', 'નજીક', 'સહારા', 'સ્ટાર', 'હૉટેલમા', 'જવા', 'માટે', 'તેઓ', 'ગ્રાઉન્ડ', 'ફ્લોર', 'પર', 'જવાને', 'બદલે', 'ટેરેસમાં', 'ગયા', 'હોત', 'અને', 'તેમના', 'પર્સનલ', 'હેલિકૉપ્ટરમાં', 'બેસીને', 'જૂહુ', 'એરપોર્ટ', 'પહોંચી', 'ગયા', 'હોત']","['Adjective', 'Adverb', 'Verb', 'Noun', 'Adjective', 'Noun', 'Noun', 'Noun', 'Noun', 'Preposition', 'Pronoun', 'Noun', 'Noun', 'Preposition', 'Verb', 'Adverb', 'Noun', 'Verb', 'Verb', 'Conjunction', 'Adverb', 'Adjective', 'Noun', 'Verb', 'Noun', 'Noun', 'Verb', 'Verb', 'Verb']"
1343,"['ત્યાંથી', 'તેમને', 'સાંતાક્રુઝ', 'સહારા', 'સ્ટારમાં', 'લઇ', 'જવા', 'માટે', 'કાર', 'તૈયાર', 'હોત', 'પણ', 'તેમનું', 'હેલિકૉપ્ટર', 'થોડા', 'દિવસ', 'અગાઉ', 'પૂણે', 'નજીક', 'ક્રેશ', 'થઇ', 'ગયું', 'હતું', 'અને', 'નવા', 'હેલિકૉપ્ટરની', 'ડિલિવરી', 'તેમને', 'મળી', 'નહોતી']","['Preposition', 'Pronoun', 'Noun', 'Noun', 'Noun', 'Adjective', 'Noun', 'Preposition', 'Noun', 'Adjective', 'Verb', 'Pronoun', 'Pronoun', 'Noun', 'Adjective', 'Noun', 'Adverb', 'Noun', 'Adjective', 'Verb', 'Adjective', 'Verb', 'Verb', 'Conjunction', 'Noun', 'Noun', 'Noun', 'Pronoun', 'Verb', 'Verb']"
1344,"['વળી', 'તેઓ', 'સહારા', 'સ્ટાર', 'જવાનું', 'ટાળી', 'શકે', 'એમ', 'પણ', 'નહોતા']","['Noun', 'Pronoun', 'Noun', 'Noun', 'Verb', 'Noun', 'Verb', 'Noun', 'Pronoun', 'Adverb']"
1345,"['આજે', 'તેમના', 'એક', 'ગાઢ', 'મિત્રની', 'દીકરીના', 'લગ્નના', 'રિસેપ્શનમાં', 'તેમણે', 'હાજરી', 'આપવી', 'જ', 'પડે', 'એમ', 'હતી']","['Noun', 'Adverb', 'Determinant', 'Adjective', 'Noun', 'Noun', 'Noun', 'Noun', 'Pronoun', 'Verb', 'Noun', 'Pronoun', 'Verb', 'Noun', 'Verb']"
1346,"['તેમને', 'વળી', 'રાતના', 'સાડા', 'નવ', 'વાગ્યે', 'તાજ', 'હૉટેલમાં', 'પહોંચવાનું', 'હતું']","['Pronoun', 'Noun', 'Adjective', 'Adjective', 'Adjective', 'Noun', 'Adverb', 'Noun', 'Verb', 'Verb']"
1347,"['એટલે', 'નાછૂટકે', 'તેમને', 'સાંજના', 'સમય', 'દરમિયાન', 'મુંબઇના', 'હેવી', 'ટ્રાફિકમાં', 'બાય', 'રોડ', 'પ્રવાસ', 'કરવાની', 'ફરજ', 'પડી', 'હતી']","['Conjunction', 'Adverb', 'Pronoun', 'Adjective', 'Noun', 'Noun', 'Noun', 'Adjective', 'Noun', 'Pronoun', 'Number', 'Adjective', 'Verb', 'Noun', 'Verb', 'Verb']"
1348,"['તેઓ', 'સમયને', 'બહુ', 'મહત્ત્વ', 'આપતા', 'હતા']","['Pronoun', 'Noun', 'Noun', 'Adjective', 'Verb', 'Verb']"
1349,"['એટલે', 'મુંબઇના', 'સાંજના', 'ટ્રાફિકનો', 'અંદાજ', 'લગાવીને', 'થોડા', 'વહેલા', 'જ', 'નીકળ્યા', 'હતા']","['Conjunction', 'Noun', 'Adjective', 'Noun', 'Verb', 'Verb', 'Adjective', 'Adverb', 'Pronoun', 'Verb', 'Verb']"
1350,"['રાજ', 'મલ્હોત્રાએ', 'તેમના', 'કસ્ટમાઇઝ્ડ', 'સેલ', 'ફોનથી', 'પેન્ડિંગ', 'કોલ્સ', 'પતાવવાની', 'શરૂઆત', 'કરી']","['Noun', 'Verb', 'Adverb', 'Adjective', 'Noun', 'Noun', 'Adjective', 'Noun', 'Verb', 'Noun', 'Verb']"
1351,"['સેલ', 'ફોન', 'પર', 'વાત', 'કરતા', 'તેમની', 'નજર', 'એ', 'નોંધ', 'લઇ', 'રહી', 'હતી', 'કે', 'કાર', 'ક્યાં', 'સુધી', 'પહોંચી', 'છે']","['Noun', 'Noun', 'Preposition', 'Noun', 'Adverb', 'Pronoun', 'Adverb', 'Determinant', 'Verb', 'Adjective', 'Verb', 'Verb', 'Determinant', 'Noun', 'Adverb', 'Adverb', 'Verb', 'Verb']"
1352,"['તેમની', 'કારે', 'વરલી', 'ક્રોસ', 'કરીને', 'સી', 'લિંક', 'માટે', 'લેફ્ટ', 'ટર્ન', 'લીધો', 'એ', 'વખતે', 'સવા', 'સાત', 'વાગી', 'ગયા', 'હતા']","['Pronoun', 'Adjective', 'Verb', 'Noun', 'Verb', 'Noun', 'Noun', 'Preposition', 'Noun', 'Noun', 'Verb', 'Determinant', 'Noun', 'Noun', 'Adjective', 'Verb', 'Verb', 'Verb']"
1353,"['સી', 'લિંક', 'પર', 'પહોંચ્યા', 'પછી', 'તેમને', 'થોડી', 'હાશકારાની', 'લાગણી', 'થઇ', 'પણ', 'સી', 'લિંક', 'ક્રોસ', 'કર્યા', 'પછી', 'તેમની', 'કાર', 'ફરી', 'પાછી', 'ટ્રાફિકમાં', 'ફસાઇ']","['Noun', 'Noun', 'Preposition', 'Verb', 'Adjective', 'Pronoun', 'Adjective', 'Noun', 'Noun', 'Adjective', 'Pronoun', 'Noun', 'Noun', 'Noun', 'Verb', 'Adjective', 'Pronoun', 'Noun', 'Adverb', 'Postposition', 'Noun', 'Verb']"
1354,"['વાહનો', 'ગોકળગાયની', 'ગતીએ', 'આગળ', 'વધી', 'રહી', 'હતી']","['Noun', 'Adjective', 'Adverb', 'Adverb', 'Verb', 'Verb', 'Verb']"
1355,"['તેમની', 'કાર', 'માહિમ', 'કોઝવે', 'સુધી', 'પહોંચી', 'ત્યાં', 'સુધીમાં', 'તો', 'સાડા', 'સાત', 'વાગી', 'ચૂક્યા', 'હતા']","['Pronoun', 'Noun', 'Noun', 'Noun', 'Adverb', 'Verb', 'Preposition', 'Adverb', 'Verb', 'Adjective', 'Adjective', 'Verb', 'Noun', 'Verb']"
1356,"['હવે', 'તેમને', 'અકળામણ', 'થવા', 'લાગી', 'હતી']","['Adverb', 'Pronoun', 'Noun', 'Conjunction', 'Verb', 'Verb']"
1357,"['તેમનો', 'કોઇની', 'સાથે', 'કોલ', 'પૂરો', 'થયો', 'એટલે', 'તેમણે', 'પર્સનલ', 'આસિસ્ટન્ટ', 'શ્યામને', 'અર્થહીન', 'સવાલ', 'પૂછ્યો', '‘આજે', 'આટલો', 'ભયંકર', 'ટ્રાફિક', 'કેમ', 'છે', 'કુલકર્ણી', '’', 'કુલકર્ણી', 'પાસે', 'તેમના', 'સવાલનો', 'જવાબ', 'નહોતો', 'પણ', 'બોસને', 'જવાબ', 'તો', 'આપવો', 'જ', 'પડે', 'એટલે', 'તેણે', 'કહેવા', 'માટે', 'કહ્યું', '‘કંઇ', 'સમજાતું', 'નથી', 'સર', '’', 'પછી', 'વળી', 'તેણે', 'ઉમેરી', 'દીધું', '‘આમ', 'તો', 'સાંજના', 'સમય', 'દરમિયાન', 'ટ્રાફિક', 'હોય', 'જ', 'છે', 'પણ', 'આજે', 'તો', 'કંઇક', 'વધુ', 'પડતો', 'જ', 'ટ્રાફિક', 'છે', 'સર', '’', 'ધિસ', 'સિટી', 'ઇઝ', 'ડાઇંગ', '’', 'રાજ', 'મલ્હોત્રા', 'બોલ્યા']","['Conjunction', 'Adjective', 'Preposition', 'Noun', 'Noun', 'Verb', 'Conjunction', 'Pronoun', 'Adjective', 'Noun', 'Noun', 'Adjective', 'Noun', 'Verb', 'Missing', 'Adjective', 'Adjective', 'Noun', 'Adverb', 'Verb', 'Noun', 'Missing', 'Noun', 'Adverb', 'Adverb', 'Noun', 'Noun', 'Verb', 'Pronoun', 'Noun', 'Noun', 'Verb', 'Verb', 'Pronoun', 'Verb', 'Conjunction', 'Pronoun', 'Verb', 'Preposition', 'Verb', 'Missing', 'Verb', 'Verb', 'Adjective', 'Missing', 'Adjective', 'Noun', 'Pronoun', 'Verb', 'Verb', 'Missing', 'Verb', 'Adjective', 'Noun', 'Noun', 'Noun', 'Pronoun', 'Pronoun', 'Verb', 'Pronoun', 'Noun', 'Verb', 'Noun', 'Adverb', 'Verb', 'Pronoun', 'Noun', 'Verb', 'Adjective', 'Missing', 'Verb', 'Noun', 'Noun', 'Noun', 'Missing', 'Noun', 'Noun', 'Verb']"
1358,"['સમયના', 'પાબંદ', 'રાજ', 'મલ્હોત્રા', 'ભયંકર', 'ટ્રાફિકને', 'કારણે', 'બેચેન', 'બની', 'રહ્યા', 'હતા']","['Adjective', 'Adjective', 'Noun', 'Noun', 'Adjective', 'Noun', 'Preposition', 'Adjective', 'Verb', 'Verb', 'Verb']"
1359,"['તેમને', 'હવે', 'તાજ', 'હૉટેલમાં', 'સાડા', 'નવ', 'વાગ્યે', 'કોઇ', 'કાળે', 'નહીં', 'પહોંચાય', 'એની', 'ચિંતા', 'થઇ', 'રહી', 'હતી']","['Pronoun', 'Adverb', 'Adverb', 'Noun', 'Adjective', 'Adjective', 'Noun', 'Noun', 'Adverb', 'Interjection', 'Verb', 'Pronoun', 'Noun', 'Adjective', 'Verb', 'Verb']"
1360,"['ત્યાં', 'પહોંચવાનું', 'પણ', 'જરૂરી', 'હતું']","['Preposition', 'Verb', 'Pronoun', 'Adjective', 'Verb']"
1361,"['રાજ', 'મલ્હોત્રાએ', 'વળી', 'કેટલાક', 'કોલ', 'કર્યા', 'અને', 'કેટલાક', 'કોલ', 'રિસિવ', 'કર્યા']","['Noun', 'Verb', 'Noun', 'Determinant', 'Noun', 'Verb', 'Conjunction', 'Determinant', 'Noun', 'Verb', 'Verb']"
1362,"['સેલ', 'ફોનના', 'સ્ક્રીન', 'પર', 'વચ્ચે', 'વચ્ચે', 'સમય', 'પર', 'નજર', 'જતી', 'હતી', 'ત્યારે', 'તેમની', 'અકળામણ', 'વધતી', 'હતી']","['Noun', 'Noun', 'Noun', 'Preposition', 'Preposition', 'Preposition', 'Noun', 'Preposition', 'Adverb', 'Verb', 'Verb', 'Conjunction', 'Pronoun', 'Noun', 'Verb', 'Verb']"
1363,"['તેમની', 'કાર', 'બાન્દ્રામા', 'ખેરવાડીના', 'ફ્લાયઓવર', 'પર', 'પહોંચી', 'ત્યારે', 'સવા', 'નવ', 'વાગી', 'ગયા', 'હતા']","['Pronoun', 'Noun', 'Noun', 'Adjective', 'Noun', 'Preposition', 'Verb', 'Conjunction', 'Noun', 'Adjective', 'Verb', 'Verb', 'Verb']"
1364,"['એક', 'તો', 'ખાસ્સું', 'મોડું', 'થઇ', 'રહ્યું', 'હતું', 'અને', 'ઉપરથી', 'ઘણા', 'વાહનચાલકો', 'કારણ', 'વિના', 'હોર્ન', 'વગાડીને', 'ત્રાસ', 'વર્તાવી', 'રહ્યા', 'હતા']","['Determinant', 'Verb', 'Adjective', 'Noun', 'Adjective', 'Verb', 'Verb', 'Conjunction', 'Adverb', 'Determinant', 'Noun', 'Noun', 'Preposition', 'Noun', 'Verb', 'Adjective', 'Verb', 'Verb', 'Verb']"
1365,"['રાજ', 'મલ્હોત્રાની', 'આગળની', 'કાર', 'થોડી', 'આગળ', 'વધી', 'એટલે', 'તેમની', 'કાર', 'પણ', 'થોડી', 'ફૂટ', 'આગળ', 'વધી']","['Noun', 'Noun', 'Adjective', 'Noun', 'Adjective', 'Adverb', 'Verb', 'Conjunction', 'Pronoun', 'Noun', 'Pronoun', 'Adjective', 'Verb', 'Adverb', 'Verb']"
1366,"['રાજ', 'મલ્હોત્રાની', 'નજર', 'તેમની', 'કારની', 'ડાબી', 'બાજુએ', 'ઊભેલી', 'કાર', 'તરફ', 'ગઇ']","['Noun', 'Noun', 'Adverb', 'Pronoun', 'Adjective', 'Verb', 'Noun', 'Verb', 'Noun', 'Noun', 'Verb']"
1367,"['તે', 'કાર', 'એક', 'રૂપાળી', 'છોકરી', 'ચલાવી', 'રહી', 'હતી']","['Conjunction', 'Noun', 'Determinant', 'Adjective', 'Noun', 'Verb', 'Verb', 'Verb']"
1368,"['બીજા', 'બધાથી', 'વિપરીત', 'રીતે', 'તે', 'છોકરી', 'એકદમ', 'સ્વસ્થ', 'લાગતી', 'હતી']","['Adjective', 'Adjective', 'Adjective', 'Adverb', 'Conjunction', 'Noun', 'Adverb', 'Adjective', 'Adjective', 'Verb']"
1369,"['રાજ', 'મલ્હોત્રાની', 'કાર', 'તેની', 'કારની', 'લગોલગ', 'આવી', 'એ', 'વખતે', 'તે', 'છોકરીનું', 'ધ્યાન', 'પણ', 'તેમની', 'કાર', 'તરફ', 'ખેંચાયું']","['Noun', 'Noun', 'Noun', 'Conjunction', 'Adjective', 'Adjective', 'Verb', 'Determinant', 'Noun', 'Conjunction', 'Noun', 'Adverb', 'Pronoun', 'Pronoun', 'Noun', 'Noun', 'Verb']"
1370,"['તેણે', 'એક', 'ક્ષણ', 'માટે', 'રાજ', 'મલ્હોત્રાની', 'કાર', 'તરફ', 'જોયું', 'ત્યારે', 'તેની', 'નજર', 'રાજ', 'મલ્હોત્રાની', 'નજર', 'સાથે', 'મળી']","['Pronoun', 'Determinant', 'Noun', 'Preposition', 'Noun', 'Noun', 'Noun', 'Noun', 'Verb', 'Conjunction', 'Conjunction', 'Adverb', 'Noun', 'Noun', 'Adverb', 'Preposition', 'Verb']"
1371,"['રાજ', 'મલ્હોત્રાને', 'આવી', 'વાતની', 'નવાઇ', 'નહોતી', 'લાગતી']","['Noun', 'Noun', 'Verb', 'Noun', 'Noun', 'Verb', 'Adjective']"
1372,"['તેમની', 'રોલ્સ', 'રોયસ', 'કે', 'બીજી', 'કોસ્ટલી', 'કાર', 'રસ્તા', 'પર', 'કોઇ', 'કારની', 'બાજુમાં', 'ઊભી', 'રહે', 'ત્યારે', 'બાજુની', 'કારવાળાનું', 'ધ્યાન', 'ખેંચાવાનું', 'સ્વાભાવિક', 'હતું']","['Pronoun', 'Noun', 'Noun', 'Determinant', 'Adjective', 'Adjective', 'Noun', 'Noun', 'Preposition', 'Noun', 'Adjective', 'Adverb', 'Adjective', 'Verb', 'Conjunction', 'Adjective', 'Noun', 'Adverb', 'Verb', 'Conjunction', 'Verb']"
1373,"['રાજ', 'મલ્હોત્રાને', 'થયું', 'કે', 'એ', 'છોકરીને', 'તેમની', 'કાર', 'જોઇને', 'ઇર્ષા', 'થઇ', 'હશે']","['Noun', 'Noun', 'Verb', 'Determinant', 'Determinant', 'Noun', 'Pronoun', 'Noun', 'Conjunction', 'Noun', 'Adjective', 'Verb']"
1374,"['ફિલ્મ', 'સ્ટાર્સથી', 'માંડીને', 'મુંબઇના', 'ભલભલા', 'માણસો', 'રાજ', 'મલ્હોત્રાની', 'કારની', 'અને', 'તેમની', 'લાઇફ', 'સ્ટાઇલની', 'ઇર્ષા', 'કરતા', 'હતા', 'એટલે', 'સામાન્ય', 'કારમાલિકોનું', 'તો', 'તેમની', 'કાર', 'તરફ', 'ધ્યાન', 'ખેંચાયા', 'વિના', 'રહે', 'જ', 'નહીં', 'એ', 'સ્વાભાવિક', 'હતું']","['Verb', 'Noun', 'Verb', 'Noun', 'Adjective', 'Noun', 'Noun', 'Noun', 'Adjective', 'Conjunction', 'Pronoun', 'Noun', 'Noun', 'Noun', 'Adverb', 'Verb', 'Conjunction', 'Adjective', 'Noun', 'Verb', 'Pronoun', 'Noun', 'Noun', 'Adverb', 'Verb', 'Preposition', 'Verb', 'Pronoun', 'Interjection', 'Determinant', 'Conjunction', 'Verb']"
1375,"['જો', 'કે', 'અત્યારે', 'તો', 'એક', 'ક્ષણ', 'માટે', 'રાજ', 'મલ્હોત્રાને', 'એ', 'છોકરીની', 'ઇર્ષા', 'થઇ', 'આવી', 'કે', 'આવા', 'અસહ્ય', 'ટ્રાફિકમાં', 'આ', 'છોકરી', 'આટલી', 'સ્વસ્થ', 'કઇ', 'રીતે', 'રહી', 'શકતી', 'હશે']","['Adjective', 'Determinant', 'Adverb', 'Verb', 'Determinant', 'Noun', 'Preposition', 'Noun', 'Noun', 'Determinant', 'Adjective', 'Noun', 'Adjective', 'Verb', 'Determinant', 'Determinant', 'Adjective', 'Noun', 'Pronoun', 'Noun', 'Adjective', 'Adjective', 'Verb', 'Adverb', 'Verb', 'Noun', 'Verb']"
1376,"['એ', 'વખતે', 'તેમના', 'સેલ', 'ફોન', 'પર', 'કોઇનો', 'કોલ', 'આવ્યો', 'એટલે', 'રાજ', 'મલ્હોત્રાનું', 'ધ્યાન', 'વાત', 'કરવામાં', 'પરોવાયું', 'પણ', 'અચાનક', 'તેમને', 'ભ્રમ', 'થયો', 'કે', 'પેલી', 'છોકરીની', 'કાર', 'હવામાં', 'ઊંચકાઇ', 'રહી', 'છે']","['Determinant', 'Noun', 'Adverb', 'Noun', 'Noun', 'Preposition', 'Adjective', 'Noun', 'Verb', 'Conjunction', 'Noun', 'Noun', 'Adverb', 'Noun', 'Verb', 'Verb', 'Pronoun', 'Adverb', 'Pronoun', 'Noun', 'Verb', 'Determinant', 'Verb', 'Adjective', 'Noun', 'Noun', 'Noun', 'Verb', 'Verb']"
1377,"['તેમણે', 'વાત', 'કરતા', 'કરતા', 'ડાબી', 'તરફ', 'જોયું', 'ત્યારે', 'તેમને', 'સમજાયું', 'કે', 'એ', 'તેમનો', 'ભ્રમ', 'નહોતો']","['Pronoun', 'Noun', 'Adverb', 'Adverb', 'Verb', 'Noun', 'Verb', 'Conjunction', 'Pronoun', 'Verb', 'Determinant', 'Determinant', 'Conjunction', 'Noun', 'Verb']"
1378,"['એ', 'છોકરીની', 'કાર', 'ખરેખર', 'હવામાં', 'ઊંચકાઇ', 'રહી', 'હતી']","['Determinant', 'Adjective', 'Noun', 'Adverb', 'Noun', 'Noun', 'Verb', 'Verb']"
1379,"['રાજ', 'મલ્હોત્રા', 'ભૂલી', 'ગયા', 'કે', 'તેમની', 'સેલ', 'ફોન', 'પર', 'વાત', 'ચાલુ', 'છે']","['Noun', 'Noun', 'Verb', 'Verb', 'Determinant', 'Pronoun', 'Noun', 'Noun', 'Preposition', 'Noun', 'Adjective', 'Verb']"
1380,"['તેઓ', 'સ્તબ્ધ', 'બનીને', 'એ', 'કાર', 'તરફ', 'જોઇ', 'રહ્યા']","['Pronoun', 'Adjective', 'Verb', 'Determinant', 'Noun', 'Noun', 'Verb', 'Verb']"
1381,"['એ', 'છોકરીની', 'કાર', 'હવામાં', 'વીસ', 'પચ્ચીસ', 'ફૂટ', 'ઊંચકાઇ', 'અને', 'પછી', 'આંચકા', 'સાથે', 'વેસ્ટર્ન', 'એક્સપ્રેસ', 'હાઇવેના', 'ટ્રાફિક', 'પર', 'ઊડવા', 'લાગી']","['Determinant', 'Adjective', 'Noun', 'Noun', 'Number', 'Number', 'Verb', 'Noun', 'Conjunction', 'Adjective', 'Adjective', 'Preposition', 'Adjective', 'Noun', 'Adjective', 'Noun', 'Preposition', 'Verb', 'Verb']"
1382,"['એ', 'કાર', 'થોડા', 'મીટર', 'દૂર', 'પહોંચી', 'એ', 'સાથે', 'એમાંથી', 'કંઇક', 'નીચે', 'પડ્યું', 'અને', 'બીજી', 'સેક્ધડે', 'પ્રચંડ', 'વિસ્ફોટ', 'થયો', 'અને', 'કેટલાયે', 'વાહનોના', 'ફુરચા', 'ઊડતા', 'દેખાયા', 'રૂપવતી', 'અર્પિતા', 'ખુશ', 'હતી']","['Determinant', 'Noun', 'Adjective', 'Noun', 'Adverb', 'Verb', 'Determinant', 'Preposition', 'Preposition', 'Noun', 'Adverb', 'Verb', 'Conjunction', 'Adjective', 'Adjective', 'Adverb', 'Noun', 'Verb', 'Conjunction', 'Adjective', 'Noun', 'Noun', 'Verb', 'Adverb', 'Adjective', 'Verb', 'Adjective', 'Verb']"
1383,"['સામાન્ય', 'પરિવારની', 'અર્પિતાને', 'શહેરની', 'જાણીતી', 'કોલેજમાં', 'એડમિશન', 'મળી', 'ગયું', 'હતું']","['Adjective', 'Noun', 'Verb', 'Noun', 'Verb', 'Noun', 'Noun', 'Verb', 'Verb', 'Verb']"
1384,"['આખા', 'જિલ્લામાં', 'તેના', 'જેટલી', 'હોંશિયાર', 'વિદ્યાર્થીનીઓ', 'ઘણી', 'હતી', 'પણ', 'ટ્રસ્ટી', 'મેડમ', 'રાજીબહેનની', 'ભલામણથી', 'તેને', 'સરળતાથી', 'પ્રવેશ', 'મળી', 'ગયો', 'હતો']","['Adjective', 'Noun', 'Pronoun', 'Adjective', 'Adjective', 'Noun', 'Adjective', 'Verb', 'Pronoun', 'Noun', 'Noun', 'Adjective', 'Adverb', 'Pronoun', 'Adverb', 'Noun', 'Verb', 'Verb', 'Verb']"
1385,"['એટલું', 'જ', 'નહીં', 'તેમણે', 'તેના', 'રહેવાની', 'વ્યવસ્થા', 'પણ', 'ગોઠવી', 'દીધી', 'હતી']","['Adjective', 'Pronoun', 'Interjection', 'Pronoun', 'Pronoun', 'Verb', 'Noun', 'Pronoun', 'Verb', 'Verb', 'Verb']"
1386,"['તે', 'પોતાની', 'માતા', 'સાથે', 'રાજીબહેનના', 'બંગલે', 'તેમની', 'કારમાંથી', 'ઉતરી', 'ત્યારે', 'બંગલાની', 'ભવ્યતા', 'જોઇ', 'નવાઇ', 'પામી', 'હતી']","['Conjunction', 'Adjective', 'Noun', 'Preposition', 'Adjective', 'Noun', 'Pronoun', 'Adverb', 'Verb', 'Conjunction', 'Adjective', 'Noun', 'Verb', 'Noun', 'Verb', 'Verb']"
1387,"['આજુબાજુમાં', 'પણ', 'મોટા', 'બંગલાઓની', 'હારમાળા', 'હતી']","['Adverb', 'Pronoun', 'Adjective', 'Adjective', 'Noun', 'Verb']"
1388,"['કોલેજથી', 'થોડે', 'દૂર', 'જ્ગ્યા', 'હતી']","['Adverb', 'Adjective', 'Adverb', 'Noun', 'Verb']"
1389,"['પહેલાં', 'તે', 'આ', 'જગ્યાએ', 'રહેવા', 'આવવા', 'માટે', 'બે', 'કારણથી', 'ખચકાઇ', 'હતી']","['Adverb', 'Conjunction', 'Pronoun', 'Postposition', 'Verb', 'Verb', 'Preposition', 'Number', 'Adverb', 'Verb', 'Verb']"
1390,"['એક', 'તો', 'જગ્યા', 'દૂર', 'હતી', 'અને', 'બીજું', 'રાજીબહેને', 'જ્યારે', 'તેના', 'રહેવાના', 'સ્થળનું', 'નામ', 'આપ્યું', 'ત્યારે', 'ભયનું', 'લખલખું', 'તેના', 'શરીરમાંથી', 'પસાર', 'થઇ', 'ગયું', 'હતું']","['Determinant', 'Verb', 'Noun', 'Adverb', 'Verb', 'Conjunction', 'Adjective', 'Noun', 'Adverb', 'Pronoun', 'Adjective', 'Noun', 'Noun', 'Verb', 'Conjunction', 'Noun', 'Adjective', 'Pronoun', 'Adverb', 'Noun', 'Adjective', 'Verb', 'Verb']"
1391,"['ચાર', 'દિવસ', 'પહેલાં', 'શહેરની', 'ગર્લ્સ', 'કોલેજમાંથી', 'અર્પિતાને', 'જ્યારે', 'એડમિશન', 'માટે', 'ઇન્ટરવ્યુનો', 'કોલ', 'આવ્યો', 'ત્યારે', 'અડધી', 'સફળતા', 'મળી', 'ગઇ', 'હોય', 'એવું', 'લાગ્યું', 'હતું']","['Number', 'Noun', 'Adverb', 'Noun', 'Noun', 'Adverb', 'Verb', 'Adverb', 'Noun', 'Preposition', 'Noun', 'Noun', 'Verb', 'Conjunction', 'Adjective', 'Adverb', 'Verb', 'Verb', 'Pronoun', 'Pronoun', 'Verb', 'Verb']"
1392,"['છતાં', 'તે', 'જાણતી', 'હતી', 'કે', 'આખા', 'જિલ્લાની', 'છોકરીઓ', 'સાથે', 'તેની', 'ટફ', 'કોમ્પીટીશન', 'હતી']","['Adverb', 'Conjunction', 'Verb', 'Verb', 'Determinant', 'Adjective', 'Adjective', 'Noun', 'Preposition', 'Conjunction', 'Noun', 'Noun', 'Verb']"
1393,"['તે', 'ડિસ્ટીંકશન', 'માર્કસ', 'ધરાવતી', 'હતી']","['Conjunction', 'Noun', 'Noun', 'Adjective', 'Verb']"
1394,"['પણ', 'તેનાથી', 'વધુ', 'માર્કસ', 'મેળવનાર', 'ઘણી', 'હતી']","['Pronoun', 'Pronoun', 'Adverb', 'Noun', 'Noun', 'Adjective', 'Verb']"
1395,"['એ', 'જ્યારે', 'ઇન્ટરવ્યુ', 'માટે', 'કોલેજ', 'પર', 'પહોંચી', 'ત્યારે', 'કેમ્પસમાં', 'મોટી', 'ભીડ', 'હતી']","['Determinant', 'Adverb', 'Noun', 'Preposition', 'Noun', 'Preposition', 'Verb', 'Conjunction', 'Noun', 'Adjective', 'Noun', 'Verb']"
1396,"['સતત', 'ચાર', 'દિવસ', 'સુધી', 'દરરોજ', 'ઇન્ટરવ્યુ', 'ચાલવાના', 'હતા']","['Adjective', 'Number', 'Noun', 'Adverb', 'Adverb', 'Noun', 'Verb', 'Verb']"
1397,"['પોતાનો', 'નંબર', 'આવતાં', 'પ્રિન્સીપલ', 'અને', 'ત્રણ', 'ટ્રસ્ટી', 'સામે', 'તેણે', 'સ્થાન', 'લીધું', 'ત્યારે', 'પૂરા', 'આત્મવિશ્વાસ', 'સાથે', 'હતી']","['Adjective', 'Noun', 'Adverb', 'Noun', 'Conjunction', 'Number', 'Noun', 'Preposition', 'Pronoun', 'Noun', 'Verb', 'Conjunction', 'Adjective', 'Adjective', 'Preposition', 'Verb']"
1398,"['તેણે', 'એક', 'જ', 'નજરમાં', 'જોઇ', 'લીધું', 'કે', 'ચારેયમાં', 'એક', 'જ', 'મહિલા', 'હતી']","['Pronoun', 'Determinant', 'Pronoun', 'Noun', 'Verb', 'Verb', 'Determinant', 'Adverb', 'Determinant', 'Pronoun', 'Noun', 'Verb']"
1399,"['અને', 'એ', 'તેની', 'સુંદરતાથી', 'બધાને', 'પ્રભાવિત', 'કરતી', 'હતી']","['Conjunction', 'Determinant', 'Conjunction', 'Adverb', 'Pronoun', 'Adjective', 'Verb', 'Verb']"
1400,"['ચમકતા', 'વાળ', 'અને', 'ચહેરાવાળી', 'એ', 'મહિલાએ', 'તેને', 'જોઇ', 'અને', 'તેના', 'લાલચટ્ટક', 'હોઠ', 'પર', 'મંદ', 'હાસ્ય', 'રેલાયું']","['Adjective', 'Noun', 'Conjunction', 'Adjective', 'Determinant', 'Noun', 'Pronoun', 'Verb', 'Conjunction', 'Pronoun', 'Noun', 'Noun', 'Preposition', 'Adjective', 'Verb', 'Verb']"
